,0,1
540,254416.0,1.1920928955078125e-07
541,469357.0,1.1920928955078125e-07
542,301797.0,1.1920928955078125e-07
543,361636.0,1.1920928955078125e-07
544,492223.0,1.1920928955078125e-07
545,137714.0,1.1920928955078125e-07
546,367405.0,1.1920928955078125e-07
547,118295.0,1.1920928955078125e-07
548,383463.0,1.1920928955078125e-07
549,485294.0,1.1920928955078125e-07
550,384740.0,1.1920928955078125e-07
551,344778.0,1.1920928955078125e-07
552,221022.0,1.1920928955078125e-07
553,386389.0,1.1920928955078125e-07
554,307853.0,1.1920928955078125e-07
555,433547.0,1.1920928955078125e-07
556,341181.0,1.1920928955078125e-07
557,311448.0,1.1920928955078125e-07
558,134777.0,1.1920928955078125e-07
559,276443.0,1.1920928955078125e-07
560,226788.0,1.1920928955078125e-07
561,169992.0,1.1920928955078125e-07
562,445731.0,1.1920928955078125e-07
563,236374.0,1.4901161193847656e-07
564,196983.0,1.4901161193847656e-07
565,454510.0,1.4901161193847656e-07
566,260433.0,1.4901161193847656e-07
567,427887.0,1.4901161193847656e-07
568,444606.0,1.4901161193847656e-07
569,256806.0,1.4901161193847656e-07
570,295348.0,1.4901161193847656e-07
571,394203.0,1.4901161193847656e-07
572,329498.0,1.4901161193847656e-07
573,368917.0,1.4901161193847656e-07
574,389732.0,1.4901161193847656e-07
575,446173.0,1.4901161193847656e-07
576,291963.0,1.4901161193847656e-07
577,393002.0,1.4901161193847656e-07
578,325624.0,1.4901161193847656e-07
579,402563.0,1.4901161193847656e-07
580,293699.0,1.4901161193847656e-07
581,297731.0,1.7881393432617188e-07
582,102586.0,1.7881393432617188e-07
583,230002.0,1.7881393432617188e-07
584,312873.0,1.7881393432617188e-07
585,443151.0,1.7881393432617188e-07
586,271281.0,1.7881393432617188e-07
587,315057.0,1.7881393432617188e-07
588,150305.0,1.7881393432617188e-07
589,463781.0,1.7881393432617188e-07
590,132277.0,1.7881393432617188e-07
591,218849.0,1.7881393432617188e-07
592,213941.0,1.7881393432617188e-07
593,409514.0,1.7881393432617188e-07
594,115325.0,1.7881393432617188e-07
595,191490.0,1.7881393432617188e-07
596,206248.0,1.7881393432617188e-07
597,307219.0,1.7881393432617188e-07
598,383761.0,1.7881393432617188e-07
599,292369.0,1.7881393432617188e-07
600,398052.0,1.7881393432617188e-07
601,292929.0,1.7881393432617188e-07
602,281929.0,1.7881393432617188e-07
603,333605.0,1.7881393432617188e-07
604,417445.0,1.7881393432617188e-07
605,313277.0,1.7881393432617188e-07
606,132094.0,2.086162567138672e-07
607,307463.0,2.086162567138672e-07
608,263739.0,2.086162567138672e-07
609,394436.0,2.086162567138672e-07
610,380022.0,2.086162567138672e-07
611,485117.0,2.086162567138672e-07
612,164996.0,2.086162567138672e-07
613,194818.0,2.086162567138672e-07
614,341027.0,2.086162567138672e-07
615,464504.0,2.086162567138672e-07
616,114284.0,2.086162567138672e-07
617,119164.0,2.086162567138672e-07
618,234915.0,2.086162567138672e-07
619,308763.0,2.086162567138672e-07
620,114495.0,2.086162567138672e-07
621,312414.0,2.086162567138672e-07
622,367296.0,2.086162567138672e-07
623,235230.0,2.086162567138672e-07
624,386583.0,2.086162567138672e-07
625,364854.0,2.086162567138672e-07
626,455809.0,2.086162567138672e-07
627,150822.0,2.086162567138672e-07
628,350115.0,2.384185791015625e-07
629,456822.0,2.384185791015625e-07
630,392966.0,2.384185791015625e-07
631,225009.0,2.384185791015625e-07
632,205671.0,2.384185791015625e-07
633,360413.0,2.384185791015625e-07
634,461899.0,2.384185791015625e-07
635,316892.0,2.384185791015625e-07
636,303057.0,2.384185791015625e-07
637,387865.0,2.384185791015625e-07
638,274935.0,2.384185791015625e-07
639,115757.0,2.384185791015625e-07
640,389936.0,2.384185791015625e-07
641,213913.0,2.384185791015625e-07
642,495690.0,2.384185791015625e-07
643,213856.0,2.384185791015625e-07
644,352247.0,2.384185791015625e-07
645,205469.0,2.384185791015625e-07
646,393658.0,2.384185791015625e-07
647,206485.0,2.384185791015625e-07
648,422556.0,2.682209014892578e-07
649,346421.0,2.682209014892578e-07
650,488348.0,2.682209014892578e-07
651,246602.0,2.682209014892578e-07
652,247239.0,2.682209014892578e-07
653,356366.0,2.682209014892578e-07
654,409495.0,2.682209014892578e-07
655,362730.0,2.682209014892578e-07
656,264959.0,2.682209014892578e-07
657,311168.0,2.980232238769531e-07
658,472374.0,2.980232238769531e-07
659,236702.0,2.980232238769531e-07
660,204981.0,2.980232238769531e-07
661,105223.0,2.980232238769531e-07
662,482631.0,2.980232238769531e-07
663,354626.0,2.980232238769531e-07
664,106734.0,2.980232238769531e-07
665,151647.0,2.980232238769531e-07
666,357323.0,2.980232238769531e-07
667,151833.0,3.2782554626464844e-07
668,409625.0,3.2782554626464844e-07
669,329580.0,3.2782554626464844e-07
670,374761.0,3.2782554626464844e-07
671,433552.0,3.2782554626464844e-07
672,458494.0,3.2782554626464844e-07
673,355125.0,3.5762786865234375e-07
674,395528.0,3.5762786865234375e-07
675,209768.0,3.5762786865234375e-07
676,156212.0,3.5762786865234375e-07
677,169552.0,3.5762786865234375e-07
678,303368.0,3.5762786865234375e-07
679,426186.0,3.5762786865234375e-07
680,164425.0,3.5762786865234375e-07
681,498978.0,3.5762786865234375e-07
682,232438.0,3.5762786865234375e-07
683,173052.0,3.5762786865234375e-07
684,208389.0,3.5762786865234375e-07
685,248311.0,3.5762786865234375e-07
686,195284.0,3.5762786865234375e-07
687,479427.0,3.8743019104003906e-07
688,347012.0,3.8743019104003906e-07
689,443251.0,3.8743019104003906e-07
690,201124.0,3.8743019104003906e-07
691,291494.0,4.172325134277344e-07
692,306921.0,4.172325134277344e-07
693,250453.0,4.172325134277344e-07
694,225495.0,4.172325134277344e-07
695,270076.0,4.172325134277344e-07
696,252489.0,4.172325134277344e-07
697,259991.0,4.172325134277344e-07
698,401946.0,4.172325134277344e-07
699,105480.0,4.172325134277344e-07
700,105828.0,4.172325134277344e-07
701,225364.0,4.470348358154297e-07
702,444594.0,4.470348358154297e-07
703,110564.0,4.470348358154297e-07
704,407766.0,4.470348358154297e-07
705,285157.0,4.76837158203125e-07
706,246489.0,4.76837158203125e-07
707,457848.0,4.76837158203125e-07
708,399203.0,4.76837158203125e-07
709,451193.0,4.76837158203125e-07
710,348335.0,5.066394805908203e-07
711,202503.0,5.066394805908203e-07
712,445379.0,5.066394805908203e-07
713,374752.0,5.364418029785156e-07
714,303074.0,5.364418029785156e-07
715,238706.0,5.364418029785156e-07
716,322674.0,5.364418029785156e-07
717,160185.0,5.364418029785156e-07
718,456437.0,5.364418029785156e-07
719,332782.0,5.364418029785156e-07
720,466065.0,5.364418029785156e-07
721,288130.0,5.364418029785156e-07
722,144213.0,5.364418029785156e-07
723,268166.0,5.364418029785156e-07
724,203184.0,5.662441253662109e-07
725,340434.0,5.662441253662109e-07
726,391195.0,5.662441253662109e-07
727,155105.0,5.662441253662109e-07
728,177660.0,5.960464477539062e-07
729,186163.0,6.258487701416016e-07
730,116074.0,6.258487701416016e-07
731,243352.0,6.258487701416016e-07
732,191821.0,6.258487701416016e-07
733,411759.0,6.258487701416016e-07
734,460927.0,6.854534149169922e-07
735,472536.0,6.854534149169922e-07
736,192050.0,6.854534149169922e-07
737,378802.0,6.854534149169922e-07
738,307363.0,7.152557373046875e-07
739,291904.0,7.152557373046875e-07
740,110699.0,7.152557373046875e-07
741,475347.0,7.152557373046875e-07
742,462685.0,7.152557373046875e-07
743,315874.0,7.152557373046875e-07
744,499353.0,7.450580596923828e-07
745,115286.0,7.450580596923828e-07
746,445435.0,7.450580596923828e-07
747,413723.0,7.450580596923828e-07
748,215457.0,7.450580596923828e-07
749,255389.0,7.748603820800781e-07
750,197729.0,7.748603820800781e-07
751,494206.0,7.748603820800781e-07
752,270176.0,7.748603820800781e-07
753,483112.0,7.748603820800781e-07
754,153040.0,8.046627044677734e-07
755,294350.0,8.046627044677734e-07
756,140783.0,8.344650268554688e-07
757,495243.0,8.344650268554688e-07
758,353885.0,8.344650268554688e-07
759,250039.0,8.344650268554688e-07
760,290188.0,8.642673492431641e-07
761,223571.0,8.642673492431641e-07
762,485628.0,8.642673492431641e-07
763,151811.0,8.642673492431641e-07
764,388688.0,8.642673492431641e-07
765,360000.0,8.940696716308594e-07
766,400386.0,8.940696716308594e-07
767,134045.0,8.940696716308594e-07
768,419741.0,8.940696716308594e-07
769,192908.0,9.238719940185547e-07
770,448519.0,9.238719940185547e-07
771,344559.0,9.238719940185547e-07
772,164635.0,9.238719940185547e-07
773,140714.0,9.238719940185547e-07
774,306071.0,9.238719940185547e-07
775,183175.0,9.5367431640625e-07
776,372643.0,9.5367431640625e-07
777,100320.0,9.834766387939453e-07
778,430704.0,9.834766387939453e-07
779,308191.0,9.834766387939453e-07
780,324145.0,1.0132789611816406e-06
781,286810.0,1.0132789611816406e-06
782,422940.0,1.0132789611816406e-06
783,152424.0,1.0132789611816406e-06
784,468310.0,1.043081283569336e-06
785,141704.0,1.0728836059570312e-06
786,447692.0,1.0728836059570312e-06
787,213992.0,1.1026859283447266e-06
788,453123.0,1.1026859283447266e-06
789,459906.0,1.1026859283447266e-06
790,323235.0,1.1026859283447266e-06
791,108148.0,1.1622905731201172e-06
792,371742.0,1.1622905731201172e-06
793,462694.0,1.1622905731201172e-06
794,337344.0,1.1920928955078125e-06
795,225676.0,1.2516975402832031e-06
796,315508.0,1.2516975402832031e-06
797,135817.0,1.2516975402832031e-06
798,221103.0,1.2516975402832031e-06
799,457690.0,1.2814998626708984e-06
800,164674.0,1.2814998626708984e-06
801,260690.0,1.3113021850585938e-06
802,330304.0,1.3113021850585938e-06
803,444617.0,1.3113021850585938e-06
804,342280.0,1.3113021850585938e-06
805,298654.0,1.341104507446289e-06
806,289421.0,1.4007091522216797e-06
807,325135.0,1.4007091522216797e-06
808,417988.0,1.4603137969970703e-06
809,201264.0,1.4603137969970703e-06
810,470919.0,1.4603137969970703e-06
811,230020.0,1.4603137969970703e-06
812,297402.0,1.4901161193847656e-06
813,486964.0,1.519918441772461e-06
814,306745.0,1.519918441772461e-06
815,455703.0,1.5795230865478516e-06
816,416709.0,1.5795230865478516e-06
817,303651.0,1.6093254089355469e-06
818,184435.0,1.6391277313232422e-06
819,332652.0,1.6689300537109375e-06
820,401435.0,1.6689300537109375e-06
821,387514.0,1.6987323760986328e-06
822,397125.0,1.7285346984863281e-06
823,237726.0,1.7285346984863281e-06
824,201989.0,1.7881393432617188e-06
825,451813.0,1.7881393432617188e-06
826,171800.0,1.817941665649414e-06
827,264105.0,1.9073486328125e-06
828,462129.0,1.9073486328125e-06
829,176573.0,1.9073486328125e-06
830,371139.0,1.9073486328125e-06
831,354010.0,1.9371509552001953e-06
832,145683.0,1.9371509552001953e-06
833,445351.0,1.996755599975586e-06
834,145061.0,2.115964889526367e-06
835,256668.0,2.1457672119140625e-06
836,344994.0,2.175569534301758e-06
837,403019.0,2.2351741790771484e-06
838,255122.0,2.294778823852539e-06
839,332775.0,2.294778823852539e-06
840,474853.0,2.3245811462402344e-06
841,191055.0,2.4139881134033203e-06
842,212203.0,2.4437904357910156e-06
843,180920.0,2.473592758178711e-06
844,405791.0,2.562999725341797e-06
845,247638.0,2.562999725341797e-06
846,407109.0,2.592802047729492e-06
847,473925.0,2.6226043701171875e-06
848,401821.0,2.652406692504883e-06
849,105604.0,2.652406692504883e-06
850,315958.0,2.682209014892578e-06
851,407877.0,2.7120113372802734e-06
852,217381.0,2.8014183044433594e-06
853,182766.0,2.8312206268310547e-06
854,314376.0,2.86102294921875e-06
855,182371.0,2.86102294921875e-06
856,161001.0,2.8908252716064453e-06
857,435298.0,2.9206275939941406e-06
858,495713.0,3.129243850708008e-06
859,451218.0,3.1888484954833984e-06
860,171130.0,3.248453140258789e-06
861,120198.0,3.248453140258789e-06
862,180819.0,3.3080577850341797e-06
863,263374.0,3.337860107421875e-06
864,434494.0,3.3676624298095703e-06
865,306260.0,3.4570693969726562e-06
866,350513.0,3.4570693969726562e-06
867,228002.0,3.516674041748047e-06
868,173044.0,3.5762786865234375e-06
869,150235.0,3.635883331298828e-06
870,453564.0,3.7848949432373047e-06
871,486441.0,3.7848949432373047e-06
872,109133.0,3.844499588012695e-06
873,318096.0,3.844499588012695e-06
874,193194.0,3.904104232788086e-06
875,181410.0,4.023313522338867e-06
876,347088.0,4.112720489501953e-06
877,110568.0,4.172325134277344e-06
878,427960.0,4.231929779052734e-06
879,283914.0,4.26173210144043e-06
880,451041.0,4.26173210144043e-06
881,260493.0,4.351139068603516e-06
882,399379.0,4.380941390991211e-06
883,236400.0,4.470348358154297e-06
884,459849.0,4.5299530029296875e-06
885,284962.0,4.589557647705078e-06
886,123420.0,4.678964614868164e-06
887,144065.0,4.678964614868164e-06
888,321053.0,4.857778549194336e-06
889,139551.0,4.887580871582031e-06
890,451969.0,4.9173831939697266e-06
891,369847.0,4.947185516357422e-06
892,440454.0,5.0067901611328125e-06
893,346854.0,5.245208740234375e-06
894,423902.0,5.334615707397461e-06
895,324178.0,5.424022674560547e-06
896,102310.0,5.453824996948242e-06
897,209897.0,5.692243576049805e-06
898,130034.0,5.692243576049805e-06
899,223074.0,5.781650543212891e-06
900,192023.0,5.8710575103759766e-06
901,157479.0,5.930662155151367e-06
902,183427.0,6.079673767089844e-06
903,170433.0,6.139278411865234e-06
904,225034.0,6.16908073425293e-06
905,338626.0,6.377696990966797e-06
906,278409.0,6.496906280517578e-06
907,334996.0,6.616115570068359e-06
908,355108.0,6.943941116333008e-06
909,191905.0,7.271766662597656e-06
910,330592.0,7.3909759521484375e-06
911,158798.0,7.718801498413086e-06
912,364483.0,7.897615432739258e-06
913,104526.0,8.046627044677734e-06
914,263602.0,8.195638656616211e-06
915,300627.0,8.344650268554688e-06
916,360731.0,8.434057235717773e-06
917,223852.0,8.493661880493164e-06
